YEAR,WEEK,REGION,INFREL
1980,7,Sumy,33
1980,8,Sumy,28
1980,9,Sumy,17
1980,10,Sumy,8
1980,11,Sumy,6
1980,12,Sumy,9
1980,13,Sumy,17
1980,14,Sumy,7
1980,15,Sumy,7
1980,16,Sumy,7
1980,17,Sumy,9
1980,18,Sumy,8
1980,19,Sumy,6
1980,20,Sumy,0
1980,21,Sumy,5
1980,22,Sumy,3
1980,23,Sumy,1
1980,24,Sumy,1
1980,25,Sumy,0
1980,26,Sumy,0
1980,27,Sumy,1
1980,28,Sumy,2
1980,29,Sumy,0
1980,30,Sumy,0
1980,31,Sumy,0
1980,32,Sumy,5
1980,33,Sumy,0
1980,34,Sumy,1
1980,35,Sumy,6
1980,36,Sumy,6
1980,37,Sumy,5
1980,38,Sumy,5
1980,39,Sumy,7
1980,40,Sumy,8
1980,41,Sumy,17
1980,42,Sumy,8
1980,43,Sumy,18
1980,44,Sumy,17
1980,45,Sumy,18
1980,46,Sumy,17
1980,47,Sumy,10
1980,48,Sumy,4
1980,49,Sumy,6
1980,50,Sumy,1
1980,51,Sumy,1
1980,52,Sumy,7
1980,1,Ternopil,11
1980,2,Ternopil,11
1980,3,Ternopil,12
1980,4,Ternopil,16
1980,5,Ternopil,34
1980,6,Ternopil,40
1980,7,Ternopil,37
1980,8,Ternopil,28
1980,9,Ternopil,23
1980,10,Ternopil,11
1980,11,Ternopil,7
1980,12,Ternopil,10
1980,13,Ternopil,15
1980,14,Ternopil,7
1980,15,Ternopil,8
1980,16,Ternopil,11
1980,17,Ternopil,4
1980,18,Ternopil,9
1980,19,Ternopil,8
1980,20,Ternopil,3
1980,21,Ternopil,0
1980,22,Ternopil,1
1980,23,Ternopil,1
1980,24,Ternopil,0
1980,25,Ternopil,0
1980,26,Ternopil,1
1980,27,Ternopil,4
1980,28,Ternopil,0
1980,29,Ternopil,2
1980,30,Ternopil,0
1980,31,Ternopil,0
1980,32,Ternopil,3
1980,33,Ternopil,2
1980,34,Ternopil,0
1980,35,Ternopil,5
1980,36,Ternopil,2
1980,37,Ternopil,8
1980,38,Ternopil,7
1980,39,Ternopil,6
1980,40,Ternopil,12
1980,41,Ternopil,13
1980,42,Ternopil,11
1980,43,Ternopil,13
1980,44,Ternopil,13
1980,45,Ternopil,20
1980,46,Ternopil,11
1980,47,Ternopil,11
1980,48,Ternopil,13
1980,49,Ternopil,3
1980,50,Ternopil,7
1980,51,Ternopil,2
1980,52,Ternopil,8
1980,1,Vinnytsia,16
1980,2,Vinnytsia,11
1980,3,Vinnytsia,22
1980,4,Vinnytsia,28
1980,5,Vinnytsia,52
1980,6,Vinnytsia,64
1980,7,Vinnytsia,62
1980,8,Vinnytsia,50
1980,9,Vinnytsia,34
1980,10,Vinnytsia,22
1980,11,Vinnytsia,16
1980,12,Vinnytsia,22
1980,13,Vinnytsia,25
1980,14,Vinnytsia,21
1980,15,Vinnytsia,16
1980,16,Vinnytsia,15
1980,17,Vinnytsia,17
1980,18,Vinnytsia,9
1980,19,Vinnytsia,8
1980,20,Vinnytsia,2
1980,21,Vinnytsia,8
1980,22,Vinnytsia,0
1980,23,Vinnytsia,6
1980,24,Vinnytsia,5
1980,25,Vinnytsia,0
1980,26,Vinnytsia,0
1980,27,Vinnytsia,4
1980,28,Vinnytsia,0
1980,29,Vinnytsia,0
1980,30,Vinnytsia,5
1980,31,Vinnytsia,2
1980,32,Vinnytsia,0
1980,33,Vinnytsia,4
1980,34,Vinnytsia,2
1980,35,Vinnytsia,3
1980,36,Vinnytsia,7
1980,37,Vinnytsia,8
1980,38,Vinnytsia,16
1980,39,Vinnytsia,13
1980,40,Vinnytsia,24
1980,41,Vinnytsia,21
1980,42,Vinnytsia,23
1980,43,Vinnytsia,25
1980,44,Vinnytsia,24
1980,45,Vinnytsia,29
1980,46,Vinnytsia,26
1980,47,Vinnytsia,18
1980,48,Vinnytsia,12
1980,49,Vinnytsia,10
1980,50,Vinnytsia,11
1980,51,Vinnytsia,6
1980,52,Vinnytsia,7
1980,1,Volyn,6
1980,2,Volyn,7
1980,3,Volyn,8
1980,4,Volyn,20
1980,5,Volyn,33
1980,6,Volyn,36
1980,7,Volyn,34
1980,8,Volyn,32
1980,9,Volyn,20
1980,10,Volyn,13
1980,11,Volyn,11
1980,12,Volyn,14
1980,13,Volyn,14
1980,14,Volyn,9
1980,15,Volyn,9
1980,16,Volyn,8
1980,17,Volyn,3
1980,18,Volyn,3
1980,19,Volyn,0
1980,20,Volyn,3
1980,21,Volyn,5
1980,22,Volyn,3
1980,23,Volyn,0
1980,24,Volyn,0
1980,25,Volyn,0
1980,26,Volyn,0
1980,27,Volyn,0
1980,28,Volyn,4
1980,29,Volyn,4
1980,30,Volyn,0
1980,31,Volyn,0
1980,32,Volyn,4
1980,33,Volyn,5
1980,34,Volyn,4
1980,35,Volyn,2
1980,36,Volyn,1
1980,37,Volyn,2
1980,38,Volyn,5
1980,39,Volyn,13
1980,40,Volyn,10
1980,41,Volyn,15
1980,42,Volyn,10
1980,43,Volyn,17
1980,44,Volyn,12
1980,45,Volyn,17
1980,46,Volyn,8
1980,47,Volyn,6
1980,48,Volyn,9
1980,49,Volyn,2
1980,50,Volyn,10
1980,51,Volyn,1
1980,52,Volyn,4
1980,1,Zakarpattia,8
1980,2,Zakarpattia,9
1980,3,Zakarpattia,9
1980,4,Zakarpattia,20
1980,5,Zakarpattia,37
1980,6,Zakarpattia,40
1980,7,Zakarpattia,43
1980,8,Zakarpattia,35
1980,9,Zakarpattia,20
1980,10,Zakarpattia,10
1980,11,Zakarpattia,9
1980,12,Zakarpattia,9
1980,13,Zakarpattia,11
1980,14,Zakarpattia,13
1980,15,Zakarpattia,8
1980,16,Zakarpattia,15
1980,17,Zakarpattia,13
1980,18,Zakarpattia,6
1980,19,Zakarpattia,7
1980,20,Zakarpattia,7
1980,21,Zakarpattia,0
1980,22,Zakarpattia,1
1980,23,Zakarpattia,5
1980,24,Zakarpattia,0
1980,25,Zakarpattia,0
1980,26,Zakarpattia,0
1980,27,Zakarpattia,1
1980,28,Zakarpattia,0
1980,29,Zakarpattia,0
1980,30,Zakarpattia,3
1980,31,Zakarpattia,3
1980,32,Zakarpattia,0
1980,33,Zakarpattia,1
1980,34,Zakarpattia,0
1980,35,Zakarpattia,0
1980,36,Zakarpattia,4
1980,37,Zakarpattia,8
1980,38,Zakarpattia,13
1980,39,Zakarpattia,8
1980,40,Zakarpattia,11
1980,41,Zakarpattia,19
1980,42,Zakarpattia,13
1980,43,Zakarpattia,13
1980,44,Zakarpattia,21
1980,45,Zakarpattia,15
1980,46,Zakarpattia,11
1980,47,Zakarpattia,12
1980,48,Zakarpattia,12
1980,49,Zakarpattia,10
1980,50,Zakarpattia,7
1980,51,Zakarpattia,8
1980,52,Zakarpattia,0
1980,1,Zaporizhzhia,17
1980,2,Zaporizhzhia,18
1980,3,Zaporizhzhia,25
1980,4,Zaporizhzhia,32
1980,5,Zaporizhzhia,59
1980,6,Zaporizhzhia,70
1980,7,Zaporizhzhia,67
1980,8,Zaporizhzhia,59
1980,9,Zaporizhzhia,34
1980,10,Zaporizhzhia,18
1980,11,Zaporizhzhia,18
1980,12,Zaporizhzhia,27
1980,13,Zaporizhzhia,24
1980,14,Zaporizhzhia,22
1980,15,Zaporizhzhia,23
1980,16,Zaporizhzhia,14
1980,17,Zaporizhzhia,12
1980,18,Zaporizhzhia,6
1980,19,Zaporizhzhia,6
1980,20,Zaporizhzhia,1
1980,21,Zaporizhzhia,7
1980,22,Zaporizhzhia,3
1980,23,Zaporizhzhia,0
1980,24,Zaporizhzhia,3
1980,25,Zaporizhzhia,0
1980,26,Zaporizhzhia,4
1980,27,Zaporizhzhia,0
1980,28,Zaporizhzhia,1
1980,29,Zaporizhzhia,0
1980,30,Zaporizhzhia,5
1980,31,Zaporizhzhia,0
1980,32,Zaporizhzhia,0
1980,33,Zaporizhzhia,0
1980,34,Zaporizhzhia,4
1980,35,Zaporizhzhia,2
1980,36,Zaporizhzhia,7
1980,37,Zaporizhzhia,12
1980,38,Zaporizhzhia,17
1980,39,Zaporizhzhia,23
1980,40,Zaporizhzhia,25
1980,41,Zaporizhzhia,24
1980,42,Zaporizhzhia,21
1980,43,Zaporizhzhia,27
1980,44,Zaporizhzhia,32
1980,45,Zaporizhzhia,29
1980,46,Zaporizhzhia,30
1980,47,Zaporizhzhia,24
1980,48,Zaporizhzhia,17
1980,49,Zaporizhzhia,14
1980,50,Zaporizhzhia,12
1980,51,Zaporizhzhia,6
1980,52,Zaporizhzhia,4
1980,1,Zhytomyr,9
1980,2,Zhytomyr,11
1980,3,Zhytomyr,19
1980,4,Zhytomyr,26
1980,5,Zhytomyr,49
1980,6,Zhytomyr,57
1980,7,Zhytomyr,56
1980,8,Zhytomyr,47
1980,9,Zhytomyr,24
1980,10,Zhytomyr,12
1980,11,Zhytomyr,17
1980,12,Zhytomyr,19
1980,13,Zhytomyr,15
1980,14,Zhytomyr,13
1980,15,Zhytomyr,18
1980,16,Zhytomyr,14
1980,17,Zhytomyr,10
1980,18,Zhytomyr,7
1980,19,Zhytomyr,8
1980,20,Zhytomyr,0
1980,21,Zhytomyr,0
1980,22,Zhytomyr,7
1980,23,Zhytomyr,4
1980,24,Zhytomyr,0
1980,25,Zhytomyr,0
1980,26,Zhytomyr,1
1980,27,Zhytomyr,0
1980,28,Zhytomyr,0
1980,29,Zhytomyr,3
1980,30,Zhytomyr,2
1980,31,Zhytomyr,0
1980,32,Zhytomyr,3
1980,33,Zhytomyr,3
1980,34,Zhytomyr,3
1980,35,Zhytomyr,5
1980,36,Zhytomyr,2
1980,37,Zhytomyr,6
1980,38,Zhytomyr,15
1980,39,Zhytomyr,14
1980,40,Zhytomyr,18
1980,41,Zhytomyr,24
1980,42,Zhytomyr,18
1980,43,Zhytomyr,19
1980,44,Zhytomyr,22
1980,45,Zhytomyr,25
1980,46,Zhytomyr,21
1980,47,Zhytomyr,18
1980,48,Zhytomyr,15
1980,49,Zhytomyr,6
1980,50,Zhytomyr,13
1980,51,Zhytomyr,10
1980,52,Zhytomyr,5
1981,1,AR Crimea,29
1981,2,AR Crimea,17
1981,3,AR Crimea,35
1981,4,AR Crimea,53
1981,5,AR Crimea,89
1981,6,AR Crimea,105
1981,7,AR Crimea,107
1981,8,AR Crimea,86
1981,9,AR Crimea,51
1981,10,AR Crimea,29
1981,11,AR Crimea,25
1981,12,AR Crimea,32
1981,13,AR Crimea,39
1981,14,AR Crimea,33
1981,15,AR Crimea,33
1981,16,AR Crimea,29
1981,17,AR Crimea,21
1981,18,AR Crimea,15
1981,19,AR Crimea,12
1981,20,AR Crimea,5
1981,21,AR Crimea,7
1981,22,AR Crimea,10
1981,23,AR Crimea,5
1981,24,AR Crimea,1
1981,25,AR Crimea,5
1981,26,AR Crimea,3
1981,27,AR Crimea,0
1981,28,AR Crimea,0
1981,29,AR Crimea,0
1981,30,AR Crimea,0
1981,31,AR Crimea,0
1981,32,AR Crimea,3
1981,33,AR Crimea,5
1981,34,AR Crimea,8
1981,35,AR Crimea,2
1981,36,AR Crimea,9
1981,37,AR Crimea,10
1981,38,AR Crimea,22
1981,39,AR Crimea,28
1981,40,AR Crimea,39
1981,41,AR Crimea,38
1981,42,AR Crimea,36
1981,43,AR Crimea,47
1981,44,AR Crimea,47
1981,45,AR Crimea,40
1981,46,AR Crimea,41
1981,47,AR Crimea,34
1981,48,AR Crimea,23
1981,49,AR Crimea,20
1981,50,AR Crimea,16
1981,51,AR Crimea,13
1981,52,AR Crimea,10
1981,1,Cherkasy,10
1981,2,Cherkasy,14
1981,3,Cherkasy,17
1981,4,Cherkasy,25
1981,5,Cherkasy,39
1981,6,Cherkasy,51
1981,7,Cherkasy,51
1981,8,Cherkasy,41
1981,9,Cherkasy,24
1981,10,Cherkasy,14
1981,11,Cherkasy,11
1981,12,Cherkasy,19
1981,13,Cherkasy,22
1981,14,Cherkasy,16
1981,15,Cherkasy,16
1981,16,Cherkasy,12
1981,17,Cherkasy,7
1981,18,Cherkasy,6
1981,19,Cherkasy,1
1981,20,Cherkasy,8
1981,21,Cherkasy,4
1981,22,Cherkasy,0
1981,23,Cherkasy,0
1981,24,Cherkasy,4
1981,25,Cherkasy,0
1981,26,Cherkasy,1
1981,27,Cherkasy,0
1981,28,Cherkasy,0
1981,29,Cherkasy,2
1981,30,Cherkasy,0
1981,31,Cherkasy,3
1981,32,Cherkasy,0
1981,33,Cherkasy,4
1981,34,Cherkasy,0
1981,35,Cherkasy,5
1981,36,Cherkasy,3
1981,37,Cherkasy,6
1981,38,Cherkasy,9
1981,39,Cherkasy,18
1981,40,Cherkasy,15
1981,41,Cherkasy,21
1981,42,Cherkasy,17
1981,43,Cherkasy,20
1981,44,Cherkasy,26
1981,45,Cherkasy,25
1981,46,Cherkasy,18
1981,47,Cherkasy,18
1981,48,Cherkasy,7
1981,49,Cherkasy,11
1981,50,Cherkasy,6
1981,51,Cherkasy,2
1981,52,Cherkasy,5
1981,1,Chernihiv,13
1981,2,Chernihiv,12
1981,3,Chernihiv,16
1981,4,Chernihiv,23
1981,5,Chernihiv,38
1981,6,Chernihiv,41
1981,7,Chernihiv,42
1981,8,Chernihiv,35
1981,9,Chernihiv,24
1981,10,Chernihiv,14
1981,11,Chernihiv,13
1981,12,Chernihiv,11
1981,13,Chernihiv,18
1981,14,Chernihiv,16
1981,15,Chernihiv,17
1981,16,Chernihiv,15
1981,17,Chernihiv,13
1981,18,Chernihiv,7
1981,19,Chernihiv,2
1981,20,Chernihiv,1
1981,21,Chernihiv,4
1981,22,Chernihiv,0
1981,23,Chernihiv,0
1981,24,Chernihiv,0
1981,25,Chernihiv,2
1981,26,Chernihiv,0
1981,27,Chernihiv,3
1981,28,Chernihiv,0
1981,29,Chernihiv,3
1981,30,Chernihiv,0
1981,31,Chernihiv,4
1981,32,Chernihiv,3
1981,33,Chernihiv,0
1981,34,Chernihiv,5
1981,35,Chernihiv,5
1981,36,Chernihiv,3
1981,37,Chernihiv,6
1981,38,Chernihiv,5
1981,39,Chernihiv,11
1981,40,Chernihiv,16
1981,41,Chernihiv,18
1981,42,Chernihiv,17
1981,43,Chernihiv,16
1981,44,Chernihiv,15
1981,45,Chernihiv,19
1981,46,Chernihiv,15
1981,47,Chernihiv,14
1981,48,Chernihiv,7
1981,49,Chernihiv,5
1981,50,Chernihiv,3
1981,51,Chernihiv,4
1981,52,Chernihiv,2
1981,1,Chernivtsi,10
1981,2,Chernivtsi,4
1981,3,Chernivtsi,7
1981,4,Chernivtsi,9
1981,5,Chernivtsi,20
1981,6,Chernivtsi,30
1981,7,Chernivtsi,27
1981,8,Chernivtsi,24
1981,9,Chernivtsi,10
1981,10,Chernivtsi,4
1981,11,Chernivtsi,5
1981,12,Chernivtsi,4
1981,13,Chernivtsi,13
1981,14,Chernivtsi,5
1981,15,Chernivtsi,5
1981,16,Chernivtsi,9
1981,17,Chernivtsi,8
1981,18,Chernivtsi,2
1981,19,Chernivtsi,4
1981,20,Chernivtsi,3
1981,21,Chernivtsi,5
1981,22,Chernivtsi,0
1981,23,Chernivtsi,2
1981,24,Chernivtsi,0
1981,25,Chernivtsi,2
1981,26,Chernivtsi,0
1981,27,Chernivtsi,4
1981,28,Chernivtsi,1
1981,29,Chernivtsi,0
1981,30,Chernivtsi,0
1981,31,Chernivtsi,0
1981,32,Chernivtsi,0
1981,33,Chernivtsi,0
1981,34,Chernivtsi,5
1981,35,Chernivtsi,0
1981,36,Chernivtsi,5
1981,37,Chernivtsi,4
1981,38,Chernivtsi,3
1981,39,Chernivtsi,5
1981,40,Chernivtsi,8
1981,41,Chernivtsi,12
1981,42,Chernivtsi,13
1981,43,Chernivtsi,11
1981,44,Chernivtsi,8
1981,45,Chernivtsi,11
1981,46,Chernivtsi,13
1981,47,Chernivtsi,10
1981,48,Chernivtsi,9
1981,49,Chernivtsi,7
1981,50,Chernivtsi,7
1981,51,Chernivtsi,0
1981,52,Chernivtsi,4
1981,1,Dnipropetrovsk,48
1981,2,Dnipropetrovsk,44
1981,3,Dnipropetrovsk,67
1981,4,Dnipropetrovsk,102
1981,5,Dnipropetrovsk,168
1981,6,Dnipropetrovsk,214
1981,7,Dnipropetrovsk,201
1981,8,Dnipropetrovsk,177
1981,9,Dnipropetrovsk,108
1981,10,Dnipropetrovsk,62
1981,11,Dnipropetrovsk,60
1981,12,Dnipropetrovsk,61
1981,13,Dnipropetrovsk,76
1981,14,Dnipropetrovsk,62
1981,15,Dnipropetrovsk,62
1981,16,Dnipropetrovsk,52
1981,17,Dnipropetrovsk,48
1981,18,Dnipropetrovsk,28
1981,19,Dnipropetrovsk,22
1981,20,Dnipropetrovsk,17
1981,21,Dnipropetrovsk,14
1981,22,Dnipropetrovsk,9
1981,23,Dnipropetrovsk,11
1981,24,Dnipropetrovsk,9
1981,25,Dnipropetrovsk,6
1981,26,Dnipropetrovsk,0
1981,27,Dnipropetrovsk,0
1981,28,Dnipropetrovsk,3
1981,29,Dnipropetrovsk,5
1981,30,Dnipropetrovsk,0
1981,31,Dnipropetrovsk,8
1981,32,Dnipropetrovsk,10
1981,33,Dnipropetrovsk,9
1981,34,Dnipropetrovsk,12
1981,35,Dnipropetrovsk,13
1981,36,Dnipropetrovsk,16
1981,37,Dnipropetrovsk,29
1981,38,Dnipropetrovsk,41
1981,39,Dnipropetrovsk,60
1981,40,Dnipropetrovsk,67
1981,41,Dnipropetrovsk,72
1981,42,Dnipropetrovsk,64
1981,43,Dnipropetrovsk,86
1981,44,Dnipropetrovsk,94
1981,45,Dnipropetrovsk,89
1981,46,Dnipropetrovsk,82
1981,47,Dnipropetrovsk,60
1981,48,Dnipropetrovsk,51
1981,49,Dnipropetrovsk,39
1981,50,Dnipropetrovsk,39
1981,51,Dnipropetrovsk,24
1981,52,Dnipropetrovsk,20
1981,1,Donetsk,57
1981,2,Donetsk,47
1981,3,Donetsk,75
1981,4,Donetsk,121
1981,5,Donetsk,194
1981,6,Donetsk,229
1981,7,Donetsk,226
1981,8,Donetsk,189
1981,9,Donetsk,114
1981,10,Donetsk,72
1981,11,Donetsk,62
1981,12,Donetsk,71
1981,13,Donetsk,84
1981,14,Donetsk,73
1981,15,Donetsk,73
1981,16,Donetsk,63
1981,17,Donetsk,46
1981,18,Donetsk,36
1981,19,Donetsk,25
1981,20,Donetsk,18
1981,21,Donetsk,21
1981,22,Donetsk,12
1981,23,Donetsk,12
1981,24,Donetsk,9
1981,25,Donetsk,4
1981,26,Donetsk,7
1981,27,Donetsk,7
1981,28,Donetsk,0
1981,29,Donetsk,1
1981,30,Donetsk,5
1981,31,Donetsk,4
1981,32,Donetsk,3
1981,33,Donetsk,10
1981,34,Donetsk,9
1981,35,Donetsk,12
1981,36,Donetsk,25
1981,37,Donetsk,35
1981,38,Donetsk,54
1981,39,Donetsk,62
1981,40,Donetsk,78
1981,41,Donetsk,85
1981,42,Donetsk,80
1981,43,Donetsk,94
1981,44,Donetsk,102
1981,45,Donetsk,96
1981,46,Donetsk,84
1981,47,Donetsk,73
1981,48,Donetsk,54
1981,49,Donetsk,46
1981,50,Donetsk,38
1981,51,Donetsk,30
1981,52,Donetsk,26
1981,1,Ivano-Frankivsk,14
1981,2,Ivano-Frankivsk,14
1981,3,Ivano-Frankivsk,19
1981,4,Ivano-Frankivsk,25
1981,5,Ivano-Frankivsk,49
1981,6,Ivano-Frankivsk,58
1981,7,Ivano-Frankivsk,53
1981,8,Ivano-Frankivsk,45
1981,9,Ivano-Frankivsk,27
1981,10,Ivano-Frankivsk,21
1981,11,Ivano-Frankivsk,13
1981,12,Ivano-Frankivsk,17
1981,13,Ivano-Frankivsk,16
1981,14,Ivano-Frankivsk,17
1981,15,Ivano-Frankivsk,21
1981,16,Ivano-Frankivsk,15
1981,17,Ivano-Frankivsk,16
1981,18,Ivano-Frankivsk,11
1981,19,Ivano-Frankivsk,10
1981,20,Ivano-Frankivsk,3
1981,21,Ivano-Frankivsk,4
1981,22,Ivano-Frankivsk,5
1981,23,Ivano-Frankivsk,5
1981,24,Ivano-Frankivsk,2
1981,25,Ivano-Frankivsk,0
1981,26,Ivano-Frankivsk,0
1981,27,Ivano-Frankivsk,4
1981,28,Ivano-Frankivsk,1
1981,29,Ivano-Frankivsk,0
1981,30,Ivano-Frankivsk,3
1981,31,Ivano-Frankivsk,5
1981,32,Ivano-Frankivsk,0
1981,33,Ivano-Frankivsk,4
1981,34,Ivano-Frankivsk,0
1981,35,Ivano-Frankivsk,0
1981,36,Ivano-Frankivsk,8
1981,37,Ivano-Frankivsk,6
1981,38,Ivano-Frankivsk,15
1981,39,Ivano-Frankivsk,20
1981,40,Ivano-Frankivsk,14
1981,41,Ivano-Frankivsk,18
1981,42,Ivano-Frankivsk,17
1981,43,Ivano-Frankivsk,19
1981,44,Ivano-Frankivsk,27
1981,45,Ivano-Frankivsk,20
1981,46,Ivano-Frankivsk,22
1981,47,Ivano-Frankivsk,17
1981,48,Ivano-Frankivsk,9
1981,49,Ivano-Frankivsk,13
1981,50,Ivano-Frankivsk,11
1981,51,Ivano-Frankivsk,3
1981,52,Ivano-Frankivsk,2
1981,1,Kharkiv,27
1981,2,Kharkiv,17
1981,3,Kharkiv,31
1981,4,Kharkiv,45
1981,5,Kharkiv,79
1981,6,Kharkiv,96
1981,7,Kharkiv,98
1981,8,Kharkiv,80
1981,9,Kharkiv,48
1981,10,Kharkiv,25
1981,11,Kharkiv,22
1981,12,Kharkiv,33
1981,13,Kharkiv,32
1981,14,Kharkiv,34
1981,15,Kharkiv,30
1981,16,Kharkiv,28
1981,17,Kharkiv,24
1981,18,Kharkiv,12
1981,19,Kharkiv,8
1981,20,Kharkiv,7
1981,21,Kharkiv,3
1981,22,Kharkiv,2
1981,23,Kharkiv,0
1981,24,Kharkiv,0
1981,25,Kharkiv,4
1981,26,Kharkiv,0
1981,27,Kharkiv,5
1981,28,Kharkiv,0
1981,29,Kharkiv,1
1981,30,Kharkiv,0
1981,31,Kharkiv,3
1981,32,Kharkiv,1
1981,33,Kharkiv,1
1981,34,Kharkiv,4
1981,35,Kharkiv,1
1981,36,Kharkiv,4
1981,37,Kharkiv,12
1981,38,Kharkiv,22
1981,39,Kharkiv,30
1981,40,Kharkiv,34
1981,41,Kharkiv,38
1981,42,Kharkiv,28
1981,43,Kharkiv,39
1981,44,Kharkiv,39
1981,45,Kharkiv,39
1981,46,Kharkiv,38
1981,47,Kharkiv,29
1981,48,Kharkiv,26
1981,49,Kharkiv,18
1981,50,Kharkiv,12
1981,51,Kharkiv,11
1981,52,Kharkiv,8
1981,1,Kherson,14
1981,2,Kherson,15
1981,3,Kherson,24
1981,4,Kherson,32
1981,5,Kherson,56
1981,6,Kherson,72
1981,7,Kherson,69
1981,8,Kherson,64
1981,9,Kherson,38
1981,10,Kherson,18
1981,11,Kherson,14
1981,12,Kherson,26
1981,13,Kherson,29
1981,14,Kherson,19
1981,15,Kherson,20
1981,16,Kherson,16
1981,17,Kherson,10
1981,18,Kherson,15
1981,19,Kherson,4
1981,20,Kherson,5
1981,21,Kherson,4
1981,22,Kherson,4
1981,23,Kherson,0
1981,24,Kherson,0
1981,25,Kherson,0
1981,26,Kherson,2
1981,27,Kherson,0
1981,28,Kherson,1
1981,29,Kherson,0
1981,30,Kherson,3
1981,31,Kherson,1
1981,32,Kherson,4
1981,33,Kherson,5
1981,34,Kherson,8
1981,35,Kherson,1
1981,36,Kherson,11
1981,37,Kherson,9
1981,38,Kherson,12
1981,39,Kherson,17
1981,40,Kherson,18
1981,41,Kherson,30
1981,42,Kherson,24
1981,43,Kherson,32
1981,44,Kherson,29
1981,45,Kherson,28
1981,46,Kherson,27
1981,47,Kherson,25
1981,48,Kherson,13
1981,49,Kherson,13
1981,50,Kherson,10
1981,51,Kherson,13
1981,52,Kherson,7
1981,1,Khmelnytskyi,14
1981,2,Khmelnytskyi,12
1981,3,Khmelnytskyi,17
1981,4,Khmelnytskyi,23
1981,5,Khmelnytskyi,39
1981,6,Khmelnytskyi,41
1981,7,Khmelnytskyi,41
1981,8,Khmelnytskyi,41
1981,9,Khmelnytskyi,25
1981,10,Khmelnytskyi,14
1981,11,Khmelnytskyi,15
1981,12,Khmelnytskyi,11
1981,13,Khmelnytskyi,19
1981,14,Khmelnytskyi,15
1981,15,Khmelnytskyi,10
1981,16,Khmelnytskyi,10
1981,17,Khmelnytskyi,12
1981,18,Khmelnytskyi,4
1981,19,Khmelnytskyi,4
1981,20,Khmelnytskyi,2
1981,21,Khmelnytskyi,0
1981,22,Khmelnytskyi,3
1981,23,Khmelnytskyi,3
1981,24,Khmelnytskyi,3
1981,25,Khmelnytskyi,4
1981,26,Khmelnytskyi,0
1981,27,Khmelnytskyi,0
1981,28,Khmelnytskyi,0
1981,29,Khmelnytskyi,0
1981,30,Khmelnytskyi,4
1981,31,Khmelnytskyi,0
1981,32,Khmelnytskyi,0
1981,33,Khmelnytskyi,1
1981,34,Khmelnytskyi,5
1981,35,Khmelnytskyi,0
1981,36,Khmelnytskyi,6
1981,37,Khmelnytskyi,10
1981,38,Khmelnytskyi,9
1981,39,Khmelnytskyi,16
1981,40,Khmelnytskyi,16
1981,41,Khmelnytskyi,19
1981,42,Khmelnytskyi,11
1981,43,Khmelnytskyi,14
1981,44,Khmelnytskyi,20
1981,45,Khmelnytskyi,20
1981,46,Khmelnytskyi,12
1981,47,Khmelnytskyi,13
1981,48,Khmelnytskyi,9
1981,49,Khmelnytskyi,8
1981,50,Khmelnytskyi,6
1981,51,Khmelnytskyi,3
1981,52,Khmelnytskyi,6
1981,1,Kirovohrad,12
1981,2,Kirovohrad,13
1981,3,Kirovohrad,18
1981,4,Kirovohrad,26
1981,5,Kirovohrad,43
1981,6,Kirovohrad,55
1981,7,Kirovohrad,48
1981,8,Kirovohrad,40
1981,9,Kirovohrad,26
1981,10,Kirovohrad,11
1981,11,Kirovohrad,14
1981,12,Kirovohrad,12
1981,13,Kirovohrad,15
1981,14,Kirovohrad,21
1981,15,Kirovohrad,17
1981,16,Kirovohrad,17
1981,17,Kirovohrad,7
1981,18,Kirovohrad,4
1981,19,Kirovohrad,9
1981,20,Kirovohrad,6
1981,21,Kirovohrad,0
1981,22,Kirovohrad,0
1981,23,Kirovohrad,3
1981,24,Kirovohrad,0
1981,25,Kirovohrad,0
1981,26,Kirovohrad,3
1981,27,Kirovohrad,0
1981,28,Kirovohrad,0
1981,29,Kirovohrad,1
1981,30,Kirovohrad,5
1981,31,Kirovohrad,0
1981,32,Kirovohrad,3
1981,33,Kirovohrad,6
1981,34,Kirovohrad,6
1981,35,Kirovohrad,2
1981,36,Kirovohrad,5
1981,37,Kirovohrad,7
1981,38,Kirovohrad,10
1981,39,Kirovohrad,12
1981,40,Kirovohrad,17
1981,41,Kirovohrad,17
1981,42,Kirovohrad,22
1981,43,Kirovohrad,18
1981,44,Kirovohrad,21
1981,45,Kirovohrad,19
1981,46,Kirovohrad,21
1981,47,Kirovohrad,13
1981,48,Kirovohrad,11
1981,49,Kirovohrad,13
1981,50,Kirovohrad,6
1981,51,Kirovohrad,10
1981,52,Kirovohrad,4
1981,1,Kyiv,11
1981,2,Kyiv,9
1981,3,Kyiv,20
1981,4,Kyiv,30
1981,5,Kyiv,50
1981,6,Kyiv,63
1981,7,Kyiv,56
1981,8,Kyiv,48
1981,9,Kyiv,33
1981,10,Kyiv,17
1981,11,Kyiv,17
1981,12,Kyiv,19
1981,13,Kyiv,17
1981,14,Kyiv,23
1981,15,Kyiv,22
1981,16,Kyiv,15
1981,17,Kyiv,12
1981,18,Kyiv,10
1981,19,Kyiv,4
1981,20,Kyiv,7
1981,21,Kyiv,6
1981,22,Kyiv,2
1981,23,Kyiv,0
1981,24,Kyiv,0
1981,25,Kyiv,0
